CODIGO_CLIENTE,ID_COMPRA,SEXO_CLIENTE,QTD_ITENS
19968,1218086,F,266
11927,1109791,M,6
6481,1893050,F,33
3759,890349,F,1
5451,1920122,F,1
23206,1669471,F,1
10947,1678668,M,16
3494,1411321,F,20
4618,1031715,F,13
8928,1225207,M,4
3503,1736180,F,33
4258,1789908,F,7
2687,1404506,M,8
5798,845088,F,1
22175,1530243,F,162
345,1868317,F,2
2820,932867,M,48
501,980980,F,5
2715,1900548,F,6
2806,1037065,F,87
24457,1930925,F,58
6994,897383,F,3
4321,1255550,F,6
5726,923320,F,13
4364,1859143,M,7
61,1236711,F,18
8825,1513020,M,6
12771,937165,F,112
19921,1602164,F,6
5493,1770557,F,26
3321,1589818,F,7
2152,841655,F,8
1372,1395564,M,1
7718,1052528,F,9
2465,1230548,F,76
4626,1584187,M,4
10146,1040260,F,1
5132,799602,M,6
9832,1316396,F,37
3225,991459,M,36
3399,1261118,F,13
2375,1789667,F,3
4201,1743643,F,299
15113,1308232,M,1
5067,889986,F,99
7976,869875,F,7
3103,1912174,F,3
16320,1585030,M,14
2687,1465061,M,73
16579,1627141,F,18
8844,1094771,M,7
1128,882422,F,4
3506,1828199,F,12
880,1830841,F,3
4822,1849734,M,56
1260,1440996,M,7
271,1586782,F,3
146,1156781,F,120
3588,1420583,M,10
10473,1036642,F,10
14267,1508366,F,64
4120,848209,F,4
2479,1612718,M,4
2411,777909,F,3
12273,1122265,M,53
3950,1151930,M,10
5471,1377256,F,8
20413,1279156,F,95
550,921113,F,2
3544,1530279,M,9
1366,1893091,F,2
4168,1106041,M,4
1313,1804861,M,48
591,949471,F,17
695,980626,M,21
17331,1859209,F,0
8421,1037503,F,5
3033,921488,F,44
168,770684,M,170
498,1842177,M,31
2504,1114060,M,19
6461,1463218,F,87
10939,1152729,F,40
349,1413514,F,2
802,1277381,F,5
967,999967,M,13
2307,852557,M,2
1499,1827133,F,1
1263,1471225,F,10
12147,1708696,F,35
3261,1087068,M,5
6949,1123149,M,10
1203,810522,F,5
1952,1454583,M,2
7773,1080422,F,1
9677,1645369,M,29
1568,1868388,M,7
2100,1666884,F,9
21447,1158207,F,7
2633,1139426,M,26
1250,1241843,F,2
6386,1158810,F,217
5248,1757509,M,5
7725,1661082,F,71
5132,1626058,M,38
1545,799586,F,3
7111,1523917,F,228
5939,1131019,M,2
3191,1004920,M,3
14540,756685,F,101
3590,1057996,F,4
3511,1255983,F,39
2898,1437180,M,38
2712,924115,F,14
9075,1813339,F,141
3191,1317391,M,3
6951,1146637,M,17
6388,1660224,F,4
244,1643078,F,8
7003,1636652,M,4
1656,1031351,F,13
336,1528345,F,175
1290,1496064,F,4
3490,1677416,M,26
9386,1676316,F,11
18759,941222,F,1
18146,929273,F,15
2546,1829410,M,18
10717,1573543,M,47
3173,980770,F,7
5435,1826913,F,22
545,1656377,F,39
3799,1724544,F,24
4513,1676491,M,11
2801,1442758,M,138
4613,1441301,F,8
5015,1235839,F,14
6008,954634,M,2
3428,1907094,F,5
2876,1252860,F,8
559,1846965,F,2
10989,1029325,F,137
23199,1370816,F,138
6553,1114109,F,8
10943,1136398,F,21
3663,1196000,F,14
28578,1923085,F,34
21497,1133395,F,24
3044,1217528,M,9
6242,1133746,F,1
4799,1299744,F,61
4782,1829409,M,5
230,1081037,F,2
3327,884819,F,20
13933,1520995,F,20
7264,1187293,F,12
1301,1605569,F,39
21463,1813338,F,7
3612,1219358,F,19
2796,818817,F,2
3144,1745240,F,6
19538,874953,F,360
5567,1746893,F,4
3837,1850089,F,5
24206,1766359,F,6
752,935057,F,2
1141,1181206,F,8
1839,1230581,F,6
3877,1568042,F,12
4428,917833,M,62
4514,1702385,M,6
2538,1088487,M,10
3191,1322363,M,7
2574,939843,M,6
3052,1558675,F,6
14576,1308947,F,6
950,835740,M,6
6410,1677593,M,15
3068,1250210,F,16
2266,968530,F,13
20633,1763315,F,42
2981,902309,F,23
7622,886977,F,2
14286,1052400,F,89
4513,1294823,M,53
17352,1842069,F,21
1119,1089106,M,3
3478,1479020,F,3
5021,1248843,F,34
17885,884801,F,20
6057,811532,F,74
2206,870325,F,47
1037,1114537,F,14
1552,1922712,F,11
5459,1879604,F,10
13666,1052281,F,4
2373,1123225,F,10
845,1434164,F,3
1087,834139,M,1
3524,821547,M,9
2039,882105,F,2
1672,1250542,F,13
520,1187864,F,17
559,1441029,F,6
5756,1442966,F,84
10019,1143342,F,169
17242,1660638,F,20
16168,1199852,F,14
3345,1482130,M,4
3246,1356873,F,26
23124,1879422,F,2
2857,866429,F,0
577,940994,M,2
23543,1844710,F,0
5331,1116309,F,5
3091,1123696,F,8
9705,1297670,F,10
2535,1588604,F,5
14345,838876,F,3
1125,832950,F,3
24152,1736264,F,42
1240,1751081,F,5
8516,1723621,M,13
4567,1497223,M,4
12241,1691875,F,12
2590,1820366,M,2
12188,1220233,F,123
1301,1024265,F,10
5612,1744950,M,2
257,1021167,F,41
6958,1340085,M,3
524,803890,M,9
6020,1037465,F,24
3887,1146385,F,20
1621,1355177,M,4
3367,751897,F,2
4015,1921848,F,3
25636,1899279,F,3
21610,1526730,F,11
4590,1766498,F,2
4925,938492,F,3
558,1353078,M,48
6148,852584,F,26
10564,841031,F,51
2428,1021179,F,3
7480,948941,F,1
5110,1021066,M,26
8849,793553,F,6
3631,1877387,F,2
1849,1854148,F,1
90,1365603,M,2
8931,841594,F,168
12030,1802879,F,2
1963,841770,M,5
7098,803771,F,38
1006,1922744,M,2
5427,790073,M,13
815,1562517,F,61
3887,1629959,F,7
2168,1799314,M,13
5253,1560051,M,2
5132,1225418,M,5
9907,1702637,M,112
3150,760031,F,33
14585,1736234,M,39
2075,1605933,M,3
15213,1169337,F,110
603,804370,F,3
1587,852085,F,1
1467,1173420,F,5
6657,998786,F,102
9508,1776910,F,2
10220,1760538,F,13
14912,1074568,F,1
10085,1702704,M,3
2344,1191916,F,20
541,1241438,M,18
3333,1129058,F,7
6388,1809192,F,27
15384,1463549,M,0
172,1110708,F,6
2636,1087241,M,7
1326,1675241,M,5
3537,1158730,F,16
2142,1209512,F,9
535,860566,F,15
3281,1169332,F,85
10256,870333,F,10
4513,1230667,M,21
9665,1466803,F,3
9662,1671875,M,2
3102,1133065,F,8
9413,1931195,F,13
1290,1519078,F,4
5533,907564,F,92
23417,1879039,F,2
2545,1071030,F,19
2658,1667687,M,3
5443,946197,F,19
1344,1169203,F,41
20059,1534478,F,108
2264,1912894,M,3
14331,950573,F,28
4959,1634706,F,5
566,1671950,F,55
1572,991480,F,10
477,966102,M,19
9665,1279003,F,14
20013,770490,F,123
3099,1252848,F,6
1290,1399041,F,2
8320,785731,F,7
1952,1469156,M,5
3202,1826906,F,72
2687,1465047,M,7
923,854122,F,136
839,1220109,F,4
8790,760130,F,6
1584,1677431,F,5
667,1887700,M,21
7490,1090123,F,5
77,1332296,M,4
6138,1508222,F,16
5801,1754834,F,7
4636,799645,F,15
6568,1595502,M,5
16687,1650268,F,38
5197,1069281,F,11
10077,1054438,F,3
6493,1827983,F,4
39,1085858,M,4
5436,1751082,F,4
2976,1835831,F,1
19096,1334344,F,11
172,1103154,F,22
3494,835980,F,1
8981,1696480,M,8
59,991964,F,19
7128,1172331,F,13
25143,1879006,F,4
4873,969253,F,8
15195,1612340,F,17
533,1829995,F,1
22697,1148035,F,4
9880,1712683,F,2
10834,790065,F,8
11387,1058166,F,244
1942,1615372,M,70
364,1278263,F,14
13928,1510547,F,5
3046,1165464,M,2
13521,1146312,F,3
5933,1850223,M,4
616,1043375,F,9
6008,1126149,M,3
18759,1114532,F,13
18901,1766616,M,1
1298,1429356,M,33
7422,988994,F,3
5363,1098178,F,6
4014,1526829,F,7
1915,1319372,M,2
14664,1236258,F,1
3881,1698256,M,1
1112,1211002,F,6
3642,1276030,M,2
2263,924191,F,28
8107,1596626,F,5
323,1262495,F,40
5368,763486,F,7
7858,815451,M,5
4534,945178,F,11
8443,1679938,F,16
6404,928491,F,3
10099,1399676,M,18
5409,1011484,M,14
7131,1570510,F,2
2559,1584856,M,18
442,969325,M,5
5675,1569343,M,1
5634,1698460,M,1
13954,1189899,F,10
3067,1539092,M,36
4632,1199677,M,10
9735,915196,M,1
2091,1106625,M,9
5781,834146,F,14
8581,1906671,F,199
242,1646403,F,28
15265,1548100,M,10
1178,1146419,M,134
6022,1766524,F,12
5859,854116,M,41
6092,1283230,F,0
14710,941042,F,1
827,794089,F,2
172,1360706,F,44
3426,1594012,F,1
6077,1105525,F,4
13475,1637641,F,2
679,1012388,F,5
578,1008612,F,7
512,1732223,F,2
2079,1685396,F,241
3191,1373040,M,11
21463,1634343,F,8
6129,1461024,F,17
4611,1783310,F,9
5061,914889,F,13
8073,1166419,F,52
2768,917041,F,2
592,810335,M,6
162,870755,F,1
5862,1248831,F,8
10209,1768570,F,4
1718,1606064,F,82
6265,1782873,M,17
45,1591759,F,24
3055,1583669,F,4
7633,1506996,F,6
4668,1193740,M,5
2242,887072,M,2
4694,1641549,M,26
803,1161473,F,5
7099,1222356,F,10
4727,1893069,F,3
4113,1824020,F,8
7042,1035161,M,3
7690,794257,F,0
811,1027751,M,4
2699,794315,F,4
506,1688898,F,1
5439,1272509,F,16
3971,954768,F,2
9052,1554565,F,92
2507,1377275,M,42
14069,1824814,F,2
993,1116960,M,1
8836,1230706,F,2
13312,1785237,F,37
3044,1188603,M,19
786,1102577,M,9
2851,1535252,F,41
4663,1807754,F,1
9717,1362907,M,34
11605,1844799,F,14
15273,946300,M,4
559,1052202,F,16
1041,810109,M,24
1376,1819389,F,7
301,1236090,F,16
1372,1623037,M,39
3478,1309594,F,2
1915,846595,M,1
12870,1886871,M,16
839,1293053,F,2
591,889589,F,6
3355,1256222,M,88
18,886445,M,6
693,794395,F,2
24982,1828957,F,3
5417,1657628,F,17
12937,882344,F,36
13916,1151583,F,11
3632,1216313,F,16
5082,1033124,F,5
1470,1193754,M,18
1623,1230559,M,4
1120,1220306,F,2
3150,1748748,F,24
11705,983801,F,5
2576,1133594,F,6
6204,1245317,F,41
9409,789529,F,27
3799,824108,F,16
751,1193722,F,1
27524,1823653,F,37
10717,1557971,M,28
1119,1061904,M,1
3002,811697,F,11
855,841906,F,8
6444,1188043,M,12
2460,1593400,F,12
3991,1683472,F,5
1308,938850,F,23
5325,1273247,F,10
3922,1842054,M,38
6949,1858937,M,2
2100,1225282,F,9
17873,1919000,F,3
1532,1784724,F,10
5186,854119,F,6
712,863200,F,9
2721,1583182,F,5
3781,1714228,F,3
12807,1492222,F,20
3464,1062402,M,5
452,1219169,F,42
2547,776759,F,1
23079,1250207,F,34
7673,883088,F,9
125,1072710,M,8
1079,828592,F,4
4556,917045,F,1
9665,1499498,F,0
16751,1089063,F,14
1730,950686,M,17
2426,1753510,F,6
2558,1276230,F,2
769,900784,F,19
6831,1470935,F,4
3051,1736129,F,8
9106,1137073,F,6
1473,1321817,F,5
229,1565405,F,17
4069,1316429,M,3
345,1445433,F,115
6873,992757,M,9
2200,1154216,F,4
8778,1067214,F,15
2749,1253042,F,9
1952,1505695,M,10
328,818824,F,4
8217,1821852,F,1
3212,1696396,M,7
4130,1815561,M,9
6760,1303821,F,0
2780,960617,M,43
2896,838941,F,5
6022,1763258,F,4
3399,978308,F,4
4088,1724160,F,4
6228,954758,M,10
1253,1097112,M,15
2733,1072012,M,8
89,1402771,F,35
1203,1330238,F,15
571,874029,M,24
1372,1208694,M,51
1035,1032024,M,5
5366,1188649,F,17
3922,945056,M,4
2233,783333,M,11
9025,1159407,F,56
3531,1845325,F,2
2677,836731,F,2
13761,1266421,M,4
2263,1666983,F,1
11305,960703,M,0
14061,1629982,F,17
975,1202618,M,14
6959,1691725,F,28
9235,905893,M,2
8972,1058149,F,5
2605,1685622,F,17
1566,1112014,F,25
16195,1253226,M,8
4529,1731929,M,2
1293,1353328,M,4
634,1408268,F,4
229,882355,F,19
9846,1680826,F,6
1397,1845399,F,8
11213,1360050,F,2
349,1427678,F,2
199,1041397,M,110
2246,1306003,F,4
20716,1109243,M,2
1232,1572526,M,2
5416,867855,F,64
4177,1028599,M,19
7535,1809312,M,1
39,966090,M,5
531,1276610,M,34
12702,897380,F,20
5806,1709033,F,44
4589,870745,F,2
4174,1644426,F,9
1327,1125774,M,41
12169,1373228,F,9
4589,1157371,F,20
1152,1467215,F,7
24309,1664299,F,9
9410,1114700,M,0
23280,1662835,F,1
1755,1918876,F,25
967,783737,M,5
1313,1671978,M,4
9755,827761,F,242
2432,1556395,F,17
8529,1739128,F,10
2344,1287768,F,17
3426,1755211,F,2
1575,815896,F,6
1958,1780052,F,6
336,1735993,F,25
1689,921401,F,4
3011,1909467,F,2
2206,896299,F,43
975,1309024,M,47
7768,895761,M,22
3966,1167928,F,6
3011,1293387,F,2
7343,1726104,F,3
207,1842188,F,12
1949,1201983,M,21
4565,790055,F,3
2328,1460537,M,28
4262,1680871,M,89
6102,951500,M,270
2104,1008604,F,1
3422,789476,M,1
1374,920249,F,37
8892,1816822,F,42
23663,1636936,F,6
8427,804397,M,19
743,1694445,M,118
7249,999970,F,29
4421,897621,F,49
11891,1893028,M,8
2758,1078305,M,9
7469,1572368,F,2
1133,817219,F,8
9289,1144496,F,76
10556,1677594,F,108
5128,1711415,F,4
1186,1557679,M,70
20174,804904,F,7
15900,948458,F,48
2736,1799481,F,14
16056,791667,M,3
4153,1704752,F,8
3894,928761,F,9
19434,1605312,F,6
2410,1270619,F,5
6366,906865,F,12
5791,815392,F,37
22310,1116768,F,24
1743,1146468,M,10
9448,1922443,F,25
3469,1766184,F,13
1883,1051480,F,6
27061,1759427,M,47
21211,1773941,F,44
7239,1625915,F,42
4619,1823820,M,11
2863,785720,M,11
2644,1787439,M,2
2943,1359375,F,38
11222,849707,F,41
1073,1333401,F,6
3044,1870800,M,18
6817,1744577,M,4
11346,1686095,F,10
1368,775111,M,42
8367,1424771,F,17
22968,1290805,F,31
2273,1912078,M,4
1079,1033329,F,19
2019,992583,F,3
21179,1202908,F,25
24321,1909552,F,23
4568,793464,M,0
1576,1027266,F,5
1246,1129664,F,0
22723,1619452,F,17
753,1157350,F,14
1146,1146727,F,1
4160,1025442,F,33
15848,1161541,F,2
3649,760074,F,6
11298,972161,F,2
6109,1181254,F,1
23705,1705794,F,11
3566,1918470,M,2
7726,1784528,F,17
27273,1821523,M,11
3431,1201756,F,30
10317,819120,F,9
2377,1073629,M,8
11123,1701855,F,5
115,760042,M,6
7716,949488,F,79
8274,1577090,F,54
1176,1073120,F,23
8883,1652480,F,6
2780,1050441,M,4
4721,1414803,F,2
891,1241512,F,9
6489,846337,M,5
508,1378254,M,1
5939,1132599,M,79
7842,1627301,M,2
14207,1835833,F,1
1814,1057968,M,5
4167,1282913,F,8
3269,1043583,F,18
2476,1074364,M,2
1350,815540,F,9
7013,858176,F,4
13940,1756205,F,9
984,1114289,F,7
1119,820708,M,6
551,1217206,F,36
7707,1724374,M,5
8554,1236733,F,8
5137,871848,F,1
24615,1833520,F,87
2689,1285599,F,87
4084,1244544,F,28
526,1893044,F,13
3616,936487,F,7
4859,793461,M,10
6384,928656,F,18
1254,1688874,M,5
12727,1782285,F,4
2374,1530108,F,11
543,1708172,F,4
4524,1815397,F,8
679,1250212,F,38
9184,870747,F,6
1491,883089,F,6
1788,1209629,F,3
221,1664497,F,17
1290,1355320,F,8
18,1033498,M,1
574,1586783,F,7
1467,936953,F,5
6968,820679,F,4
6482,1029051,F,11
207,1036104,F,29
545,1826939,F,39
239,1128793,F,2
6559,1588429,M,2
4431,1749955,F,3
8768,1157506,M,14
1500,1134667,F,3
2628,1104793,F,7
1078,1083878,F,18
3183,1798559,F,5
19107,1700084,F,30
12523,1099125,F,24
11409,1834330,M,5
7276,1155158,M,27
257,1009803,F,1
1063,783826,M,36
277,924089,M,31
1905,1241416,M,2
59,1225414,F,12
5114,1570084,M,5
3469,801984,F,3
12324,1129712,F,2
4683,1174180,F,9
1290,1453333,F,3
10766,844811,F,0
10709,1109961,M,10
3984,1688821,M,7
9580,1549483,F,4
6761,1288120,F,36
23759,1573426,F,1
4750,1851108,F,3
4625,990805,M,79
1736,1856760,F,7
1709,1009243,F,3
7805,1877206,F,5
22872,1743663,F,14
4665,1135513,F,2
12187,1807785,F,24
4619,1094865,M,8
3455,1006006,M,3
1176,1201750,F,27
2546,1826940,M,46
4715,989125,F,3
6632,1692297,F,12
354,1724209,M,7
6759,1766370,F,12
7606,1148409,F,14
3060,895455,M,4
2964,1773908,M,6
5669,1596131,F,19
3542,1576654,F,7
4358,1784739,F,5
4834,994789,F,4
349,1440456,F,3
2280,902478,M,0
9402,1091358,F,2
15113,1308243,M,1
9665,1489986,F,8
13725,1876922,F,7
4576,965773,F,3
15402,1334683,F,3
4626,1146984,M,2
5243,1569360,F,1
1473,1454801,F,2
1263,1302478,F,2
32,819128,F,2
5887,1072697,M,4
25385,1870113,F,1
863,1249108,F,39
601,1657003,F,10
4694,1585817,M,2
6531,1316280,F,4
2255,1308694,M,8
12521,914908,F,60
2460,1554571,F,17
3347,907574,M,16
2443,1535339,F,19
7620,1004170,F,2
2984,1102635,F,17
6246,1184185,F,20
2749,1912740,F,5
1607,1652506,M,4
238,1274912,F,3
4537,1058026,M,5
25563,1726004,F,14
2292,1464116,M,7
3002,1187311,F,5
540,1630210,M,0
3197,791570,F,1
18,869863,M,1
1759,1858994,M,99
7435,1189962,F,1
2863,1138752,M,42
5124,1207236,F,8
5388,1813422,F,78
5654,1790304,F,3
2888,1739231,M,5
18717,1821851,F,2
4424,1551939,M,3
5366,1685545,F,16
3271,1402982,M,13
7730,849710,F,7
349,1469447,F,4
13820,854089,F,47
729,1789093,F,3
446,1500619,F,198
1333,1778568,F,3
4383,1548816,F,2
615,932907,F,23
9127,1876560,F,38
11222,1241949,F,84
4567,1273262,M,3
3010,929793,M,7
4568,1157548,M,6
2533,1278973,M,6
866,1102432,M,102
2364,1314435,F,4
3894,1093770,F,11
8472,1834236,M,26
7585,1572551,F,4
1583,980761,F,4
3493,1714208,F,72
6868,1278449,F,31
1456,774380,F,4
1529,1152090,F,36
1994,1416571,F,2
1390,1848678,F,1
3748,1683716,M,36
5414,918101,M,4
4432,1277405,F,16
4470,1594732,F,36
587,1589210,F,2
392,1285721,F,7
2823,1133861,F,23
3814,1612125,F,22
7402,919675,F,80
580,1025818,F,53
3046,1527241,M,1
7256,1719837,F,98
398,969281,F,3
1111,820703,F,3
14880,1277462,F,1
2819,1517492,M,11
7774,1109523,F,3
9396,1054999,F,47
6821,1191596,F,77
11043,983806,F,20
3299,812129,F,3
3761,1071066,M,3
45,1714189,F,7
7653,1591590,M,2
4747,1078279,F,6
6077,950821,F,5
6995,1754324,F,4
5030,1922354,M,2
5298,1540162,M,13
3440,1854747,F,25
2076,1372678,M,208
9641,1147956,F,79
18185,1700266,F,1
23708,1844022,M,52
8211,1343581,F,13
2651,1402067,F,6
7809,1650484,F,25
24206,1635044,F,2
10154,1045561,F,66
15895,1384034,F,21
14069,1554401,F,15
7218,1664538,F,53
401,1691734,F,96
6831,1352372,F,6
21993,1855513,F,39
6185,1724596,F,0
5945,1538076,F,78
3883,1685902,F,1
239,1133453,F,8
3070,1225385,F,69
4513,1584157,M,9
9931,858170,F,8
3261,1637062,M,34
380,1136158,F,15
18432,1071327,F,1
8755,1565053,F,5
828,1896896,M,1
5729,1256260,F,23
19490,1527445,F,29
4668,1217793,M,1
230,801985,F,28
558,1250665,M,1
4756,1213146,F,31
2762,1777692,F,8
1935,844762,F,3
4505,781150,M,15
6583,1859103,M,2
1070,1152737,F,1
268,1087112,F,3
3044,849706,M,7
6454,1251198,F,39
1916,1276930,F,10
15895,1829400,F,16
3478,1523173,F,4
17962,1606068,F,3
1395,1011449,M,5
7651,1768710,F,83
508,1324440,M,8
3991,948506,F,4
4613,1482074,F,3
3158,1843070,M,5
4309,1708964,F,9
16,1350883,M,4
5725,1912105,F,18
603,1197353,F,197
2280,1157491,M,5
15315,1794180,F,38
2465,1049295,F,5
10548,1081032,F,1
5057,1216853,F,1
6831,1422110,F,16
5554,1632653,F,2
9138,1842112,F,20
5113,1094008,F,25
4797,1266172,F,34
229,1829764,F,20
6931,1589621,M,1
559,1797307,F,1
1263,1054578,F,27
7426,1166895,F,9
10691,858675,M,45
4505,812305,M,55
16884,1600162,F,3
1261,1931213,F,11
14680,1763228,F,2
3553,914899,F,4
3462,1017166,M,9
11346,887073,F,17
21022,1925279,F,10
8389,862995,M,1
339,1252913,F,5
429,1179222,M,2
1205,1523715,F,4
1465,774367,F,6
6605,972225,F,27
12015,997516,M,6
6650,1210469,M,111
1310,983837,M,12
1628,1062631,M,75
99,1033066,F,18
1552,1602690,F,5
4622,1222277,F,2
2166,1128260,F,2
5859,1073623,M,39
17,1638868,F,56
1415,1652735,F,2
4626,1770595,M,1
1403,1907077,M,20
2280,1091689,M,3
5043,1174385,F,37
8149,882865,F,10
5452,1616884,M,41
11963,799597,F,44
9665,1496601,F,7
415,1785230,F,22
3191,1359944,M,3
10748,1195863,F,5
2141,1813467,M,3
1327,1577091,M,25
20730,838886,F,2
8999,832241,F,11
10433,1876920,F,1
1509,960604,F,4
6509,1893154,F,69
2083,1786525,M,25
16176,1632683,M,1
15113,1457789,M,1
4911,1749973,F,0
3444,1136323,F,2
14201,1688875,F,22
2856,1106592,M,6
732,991828,F,8
3013,1618932,F,37
14608,965836,F,13
3811,1664393,M,1
2749,823308,F,16
14178,1542959,F,69
1473,1425266,F,2
1421,1402356,M,9
8283,1177439,F,1
3995,932935,M,6
8425,1779695,F,25
22868,1668275,F,6
266,1534498,F,19
1254,1751078,M,0
2303,1711505,M,48
928,1809880,F,3
3734,1438801,M,2
3533,1826946,M,2
82,1045587,F,10
523,1744586,F,3
11776,1006620,F,8
3866,1124514,M,3
244,1250344,F,16
4309,1842048,F,54
15154,1768572,M,52
2590,1677418,M,33
2585,775646,F,49
2669,927443,F,4
1688,1166639,F,2
993,1130425,M,28
11963,1381631,F,3
7223,1730402,F,1
1350,941004,F,2
6223,1309449,F,2
3435,1054307,F,44
2485,1222370,M,62
7191,1062236,F,10
6684,1235837,F,13
156,1796450,F,48
250,839439,F,22
7470,1807781,M,22
15438,1386513,F,4
3631,1433412,F,10
1290,1441554,F,27
14,1357842,M,12
3478,1355608,F,3
257,1130003,F,3
24130,1592197,F,2
393,794090,M,57
1350,1721755,F,5
6179,1572896,F,5
3344,1302270,M,11
1777,850272,F,3
18516,1036428,F,25
1290,863359,F,1
167,841760,F,2
18185,1606495,F,1
7141,1133056,F,56
2627,1792986,F,5
3333,1169184,F,6
2984,1225254,F,7
2266,834158,F,55
3945,1652604,F,44
13228,1241212,F,5
19917,1688854,F,18
11500,1739259,F,12
993,923321,M,5
1790,1843758,F,0
12879,896175,F,1
5083,803891,F,3
10551,968474,F,16
4935,1103627,F,1
2083,1173840,M,14
4804,1553341,F,17
8825,1517823,M,5
3974,1705674,F,46
4742,1735984,F,8
30,1030639,M,2
26565,1706009,F,4
4690,1030491,F,1
7797,965756,F,0
5154,889940,F,6
1915,1288821,M,5
4623,932865,M,9
1232,781622,M,9
3459,1712953,F,4
572,857535,F,5
13789,1763305,F,12
5467,833931,F,2
5160,790044,M,2
7831,921435,F,17
21425,1388189,F,2
8078,779832,F,3
1063,968503,M,6
1809,1336880,F,15
541,1562485,M,1
2278,1189883,M,1
11239,1613666,F,3
3542,1147684,F,4
3748,1680839,M,19
7509,1743617,F,87
10433,1705943,F,46
4577,834132,F,72
13549,1583362,F,212
319,918106,F,25
1996,1266174,M,14
5620,1385879,F,10
2919,1570855,M,4
457,945025,F,9
3803,1023800,M,19
2898,1482135,M,23
2208,1406488,F,66
559,1708193,F,1
3494,1305800,F,7
3922,1241457,M,5
868,1225185,F,4
1037,1899267,F,2
2892,811673,M,9
23304,1719340,M,3
1225,1147414,F,2
8116,1708694,F,12
14409,960861,F,11
5061,1062391,F,11
20321,1223265,F,13
11684,852036,M,196
2909,1483275,M,10
457,767908,F,5
3191,1328188,M,8
2975,1879040,M,2
890,1179089,M,2
815,860549,F,5
3861,1433687,M,1
1370,781858,M,11
5496,818467,F,4
6913,1455221,F,14
9575,781880,F,1
2976,760442,F,1
10257,900879,F,67
2146,1899313,M,2
3375,900639,M,14
